feature,mean_absolute_shap,group
FP_387,0.0005599150440694455,fingerprints
FP_1376,0.0005580002512451728,fingerprints
FP_1765,0.0005574533498169583,fingerprints
FP_231,0.0005531001568768135,fingerprints
FP_1136,0.000552205059742121,fingerprints
FP_1532,0.0005510214709181442,fingerprints
FP_2039,0.0005464251976939428,fingerprints
FP_1330,0.0005419999423411673,fingerprints
FP_52,0.0005363472901864029,fingerprints
FP_932,0.0005360856000874923,fingerprints
FP_1254,0.0005313705850614009,fingerprints
FP_1844,0.0005288185531545486,fingerprints
FP_1034,0.0005228868657836885,fingerprints
FP_2000,0.0005223920082359572,fingerprints
FP_134,0.0005211423890882417,fingerprints
FP_562,0.0005189637449984214,fingerprints
FP_270,0.0005186055971747231,fingerprints
FP_347,0.0005185650736292283,fingerprints
FP_1768,0.0005185607627053205,fingerprints
FP_67,0.0005125583169202505,fingerprints
FP_305,0.0005104896956903223,fingerprints
FP_348,0.000509228880706937,fingerprints
FP_1949,0.0005082544441518375,fingerprints
FP_1962,0.0005077957247342876,fingerprints
FP_530,0.0005077567498452883,fingerprints
FP_229,0.0005072555739667814,fingerprints
FP_1778,0.0005060290603498956,fingerprints
FP_79,0.0005050490791610071,fingerprints
FP_1012,0.0005030335606206934,fingerprints
FP_372,0.0005024825983981201,fingerprints
FP_1686,0.0005013410383534453,fingerprints
FP_354,0.0004977633156029095,fingerprints
FP_1652,0.0004946642083256323,fingerprints
FP_1977,0.0004934022097812661,fingerprints
FP_559,0.00049338466451642,fingerprints
FP_203,0.0004927924450723916,fingerprints
FP_952,0.000492129708167296,fingerprints
FP_1219,0.0004891565991894343,fingerprints
FP_1437,0.0004865259522258205,fingerprints
FP_183,0.00048556487273638453,fingerprints
FP_679,0.00048524243020564415,fingerprints
FP_1074,0.0004849723605797261,fingerprints
FP_1783,0.00048479835967764416,fingerprints
FP_295,0.0004835738095630306,fingerprints
FP_1187,0.0004822395251137685,fingerprints
FP_410,0.00048064878583940117,fingerprints
FP_1889,0.00048001747421754377,fingerprints
FP_245,0.00047982309584239645,fingerprints
FP_1384,0.00047883999426307763,fingerprints
FP_276,0.0004782603000806834,fingerprints
FP_1619,0.00047439139104862366,fingerprints
FP_722,0.00047067416476723363,fingerprints
FP_194,0.00047059282661926434,fingerprints
FP_145,0.0004640392458038418,fingerprints
FP_896,0.0004629206063655396,fingerprints
FP_831,0.00046243663196194907,fingerprints
FP_1696,0.0004568453259582179,fingerprints
FP_289,0.0004559613899467405,fingerprints
FP_94,0.0004550878471437762,fingerprints
FP_1731,0.00045294416632638755,fingerprints
FP_677,0.00045279534622826056,fingerprints
FP_1263,0.0004513827733186876,fingerprints
FP_1121,0.0004506042283414876,fingerprints
FP_1391,0.00044929667568867213,fingerprints
FP_1561,0.0004489887099790579,fingerprints
FP_151,0.0004484694632127564,fingerprints
FP_357,0.00044607379995115307,fingerprints
FP_1274,0.00043952187110800925,fingerprints
FP_481,0.0004379816712729193,fingerprints
FP_1522,0.0004365290817545286,fingerprints
FP_242,0.0004357771697694105,fingerprints
FP_303,0.00043529014658251155,fingerprints
FP_1855,0.0004340783011798738,fingerprints
FP_379,0.0004333996616889876,fingerprints
FP_1341,0.0004319701584007135,fingerprints
FP_2007,0.0004312281116173723,fingerprints
FP_561,0.00043063344661180015,fingerprints
FP_207,0.00043022184770462037,fingerprints
FP_24,0.0004283848222343679,fingerprints
FP_871,0.0004279743637104565,fingerprints
FP_1168,0.0004279697854931983,fingerprints
FP_478,0.0004266632968674056,fingerprints
FP_996,0.00042627040143678873,fingerprints
FP_1282,0.0004259778414324956,fingerprints
FP_1771,0.0004214518310757831,fingerprints
FP_498,0.00041959043579100513,fingerprints
FP_989,0.00041662748767266005,fingerprints
FP_1063,0.0004151618505096995,fingerprints
FP_1861,0.00041468009390705293,fingerprints
FP_383,0.00041461860623079485,fingerprints
FP_1037,0.00041204472875949527,fingerprints
FP_1449,0.0004111209991929964,fingerprints
FP_1665,0.0004093631694604262,fingerprints
FP_1908,0.00040926514770606333,fingerprints
FP_836,0.0004078407934675064,fingerprints
FP_1077,0.0004073411452350187,fingerprints
FP_1043,0.0004070030199727894,fingerprints
FP_102,0.00040591414042623184,fingerprints
FP_1022,0.0004048461851004459,fingerprints
FP_603,0.00040221424654844255,fingerprints
FP_143,0.00040205494318524556,fingerprints
FP_235,0.000401435196999932,fingerprints
FP_1039,0.0003984299882410207,fingerprints
FP_1996,0.000394059295873394,fingerprints
FP_1860,0.0003938916240249461,fingerprints
FP_190,0.0003931642473969034,fingerprints
FP_1304,0.00039067283850724996,fingerprints
FP_418,0.00039049205769353597,fingerprints
FP_1868,0.0003903540193278424,fingerprints
FP_1239,0.00038960312852624263,fingerprints
FP_1120,0.0003895189529071752,fingerprints
FP_1235,0.00038947022380395843,fingerprints
FP_1495,0.00038849959635541215,fingerprints
FP_1432,0.00038762784863140374,fingerprints
FP_732,0.0003873383017627859,fingerprints
FP_769,0.0003869665876914992,fingerprints
FP_1137,0.0003851763041950143,fingerprints
FP_1142,0.00038335014821560306,fingerprints
FP_415,0.0003832133931461531,fingerprints
FP_501,0.00038212608485926674,fingerprints
FP_1660,0.0003797571442662973,fingerprints
FP_842,0.00037909435780220276,fingerprints
FP_509,0.000378714890355637,fingerprints
FP_1733,0.000376007979112479,fingerprints
FP_550,0.0003753765672332806,fingerprints
FP_975,0.00037534101387739675,fingerprints
FP_494,0.0003742164963154389,fingerprints
FP_549,0.00037008917002827595,fingerprints
FP_1258,0.00037006062965589786,fingerprints
FP_469,0.00036789247308820683,fingerprints
FP_122,0.00036599274597292995,fingerprints
FP_1175,0.00036591353279588775,fingerprints
FP_292,0.00036557189723807044,fingerprints
FP_610,0.0003636710118452974,fingerprints
FP_1546,0.00036361426126427866,fingerprints
FP_1087,0.0003628009275893958,fingerprints
FP_228,0.0003620031339171505,fingerprints
FP_589,0.00036130323949077773,fingerprints
FP_822,0.0003605652974031482,fingerprints
FP_519,0.0003582938479063378,fingerprints
FP_751,0.0003579450411168009,fingerprints
FP_146,0.0003579170703826936,fingerprints
FP_658,0.0003537492812513939,fingerprints
FP_657,0.0003524609470871115,fingerprints
FP_617,0.00035034428164960836,fingerprints
FP_1647,0.0003498275207386318,fingerprints
FP_1300,0.000348788778299855,fingerprints
FP_979,0.00034870563671978474,fingerprints
FP_256,0.0003479302764286608,fingerprints
FP_978,0.0003455002408796026,fingerprints
FP_1153,0.0003440718486587224,fingerprints
FP_1479,0.0003403641563609239,fingerprints
FP_136,0.00033933175595660326,fingerprints
FP_1805,0.00033849665380020287,fingerprints
FP_326,0.0003380828703147817,fingerprints
FP_710,0.0003380429147343688,fingerprints
FP_1548,0.00033760457698154455,fingerprints
FP_1297,0.000334385104444596,fingerprints
FP_833,0.00033323419889308984,fingerprints
FP_970,0.00033163956072409856,fingerprints
FP_888,0.0003308278279322826,fingerprints
FP_775,0.0003303276222008895,fingerprints
FP_1381,0.0003292842047328497,fingerprints
FP_1047,0.000326944356036599,fingerprints
FP_1507,0.0003264625715328927,fingerprints
FP_2004,0.00032510823494521086,fingerprints
FP_564,0.0003250019181655237,fingerprints
FP_1875,0.0003244868563190094,fingerprints
FP_1308,0.00032389834055000837,fingerprints
FP_131,0.00032145658736936253,fingerprints
FP_601,0.00032088767082431326,fingerprints
FP_345,0.0003198428235867359,fingerprints
FP_1322,0.0003190473399184044,fingerprints
FP_720,0.0003183676618295392,fingerprints
FP_1131,0.00031679942121778834,fingerprints
FP_1525,0.00031632141898735625,fingerprints
FP_29,0.0003162008044666405,fingerprints
FP_1424,0.00031485923171552504,fingerprints
FP_746,0.00031412988937096626,fingerprints
FP_595,0.0003120689573085031,fingerprints
FP_781,0.00030958590123058964,fingerprints
FP_824,0.0003080231971509012,fingerprints
FP_648,0.0003019474291382209,fingerprints
FP_1155,0.00030169022620407275,fingerprints
FP_2020,0.0002996142551663308,fingerprints
FP_651,0.0002995415073810807,fingerprints
FP_886,0.00029936673896483243,fingerprints
FP_1763,0.000299234316540026,fingerprints
FP_286,0.00029844911051021627,fingerprints
FP_718,0.0002979869812655925,fingerprints
FP_1413,0.0002968877187968737,fingerprints
FP_1172,0.00029594029374708467,fingerprints
FP_450,0.00029576854126267554,fingerprints
FP_2042,0.00029478269082098846,fingerprints
FP_1726,0.00029474770720528185,fingerprints
FP_1669,0.00029151102949003893,fingerprints
FP_1157,0.00029149431034403297,fingerprints
FP_588,0.00029004969564695374,fingerprints
FP_182,0.00028920846601016145,fingerprints
FP_1367,0.00028902513830428804,fingerprints
FP_1876,0.00028851856252199625,fingerprints
FP_930,0.0002839558715248979,fingerprints
FP_1678,0.0002839000385558353,fingerprints
FP_1846,0.00028314614700767704,fingerprints
FP_1265,0.000282659214639937,fingerprints
FP_61,0.00028134238915766087,fingerprints
FP_33,0.0002813151820452225,fingerprints
FP_1623,0.00027966336456912926,fingerprints
FP_916,0.0002795995443023065,fingerprints
FP_2045,0.0002786056292496471,fingerprints
FP_252,0.00027851812153631547,fingerprints
FP_1293,0.0002782881697171651,fingerprints
FP_118,0.00027799251550880016,fingerprints
FP_2014,0.0002777284652686446,fingerprints
FP_1331,0.00027627615835969043,fingerprints
FP_464,0.0002762506090064476,fingerprints
FP_810,0.00027568497850380364,fingerprints
FP_857,0.00027532873861437526,fingerprints
FP_1267,0.0002747978038305722,fingerprints
FP_1407,0.00027380819936932883,fingerprints
FP_169,0.0002736990799768877,fingerprints
FP_1278,0.0002732054846892539,fingerprints
FP_262,0.0002728828137631465,fingerprints
FP_1838,0.0002727685606079938,fingerprints
FP_1609,0.0002722236467324637,fingerprints
FP_437,0.00027190027059255064,fingerprints
FP_1761,0.00027128529106363317,fingerprints
FP_401,0.0002699537686765469,fingerprints
FP_82,0.00026920500074526107,fingerprints
FP_38,0.00026904649002964067,fingerprints
FP_1436,0.00026780814014802905,fingerprints
FP_1728,0.0002665603884740871,fingerprints
FP_311,0.00026639760454998774,fingerprints
FP_1959,0.00026638769929851524,fingerprints
FP_542,0.00026548192623309443,fingerprints
FP_1841,0.0002638738654970982,fingerprints
FP_1762,0.0002619999517855954,fingerprints
FP_1340,0.000261729495751438,fingerprints
FP_1871,0.00025993057387826437,fingerprints
FP_1296,0.00025696880193644064,fingerprints
FP_713,0.000255601076494221,fingerprints
FP_574,0.0002551229198305933,fingerprints
FP_1964,0.0002544096416420015,fingerprints
FP_860,0.0002528750196771152,fingerprints
FP_882,0.00025125432463205216,fingerprints
FP_381,0.0002510741017936302,fingerprints
FP_524,0.00024996935642946196,fingerprints
FP_1840,0.00024975731145168993,fingerprints
FP_148,0.0002482901405722296,fingerprints
