feature,mean_absolute_shap,group
FP_1323,0.0,fingerprints
FP_1336,0.0,fingerprints
FP_1335,0.0,fingerprints
FP_1334,0.0,fingerprints
FP_1333,0.0,fingerprints
FP_1332,0.0,fingerprints
FP_1331,0.0,fingerprints
FP_1328,0.0,fingerprints
FP_1324,0.0,fingerprints
FP_1321,0.0,fingerprints
FP_1338,0.0,fingerprints
FP_1320,0.0,fingerprints
FP_1319,0.0,fingerprints
FP_1316,0.0,fingerprints
FP_1314,0.0,fingerprints
FP_1313,0.0,fingerprints
FP_1311,0.0,fingerprints
FP_1310,0.0,fingerprints
FP_1309,0.0,fingerprints
FP_1337,0.0,fingerprints
