feature,mean_absolute_shap,group
FP_642,1.7947099385718255e-05,fingerprints
FP_320,1.783366364725119e-05,fingerprints
FP_747,1.683865384152861e-05,fingerprints
FP_1644,1.671980886451757e-05,fingerprints
FP_44,1.4209795782039891e-05,fingerprints
FP_1338,1.3557339639087068e-05,fingerprints
FP_1864,1.301818747775405e-05,fingerprints
FP_355,1.2701906394674311e-05,fingerprints
FP_997,1.2662486891304267e-05,fingerprints
FP_1591,1.0162084326250374e-05,fingerprints
FP_1112,8.32714195427685e-06,fingerprints
FP_835,7.220846685954075e-06,fingerprints
FP_1525,0.0,fingerprints
FP_1526,0.0,fingerprints
FP_1302,0.0,fingerprints
FP_1306,0.0,fingerprints
FP_1305,0.0,fingerprints
FP_1304,0.0,fingerprints
FP_1303,0.0,fingerprints
FP_1520,0.0,fingerprints
FP_1307,0.0,fingerprints
FP_1316,0.0,fingerprints
FP_1331,0.0,fingerprints
FP_1508,0.0,fingerprints
FP_1329,0.0,fingerprints
FP_1509,0.0,fingerprints
FP_1328,0.0,fingerprints
FP_1324,0.0,fingerprints
FP_1323,0.0,fingerprints
FP_1512,0.0,fingerprints
FP_1322,0.0,fingerprints
FP_1319,0.0,fingerprints
FP_1318,0.0,fingerprints
FP_1514,0.0,fingerprints
FP_1314,0.0,fingerprints
FP_1523,0.0,fingerprints
FP_1313,0.0,fingerprints
FP_1311,0.0,fingerprints
FP_1515,0.0,fingerprints
FP_1516,0.0,fingerprints
FP_1310,0.0,fingerprints
FP_1517,0.0,fingerprints
FP_1309,0.0,fingerprints
FP_1519,0.0,fingerprints
FP_1527,0.0,fingerprints
FP_1521,0.0,fingerprints
FP_1522,0.0,fingerprints
FP_1308,0.0,fingerprints
FP_1301,0.0,fingerprints
FP_1291,0.0,fingerprints
FP_1300,0.0,fingerprints
FP_1299,0.0,fingerprints
FP_1547,0.0,fingerprints
FP_1273,0.0,fingerprints
FP_1548,0.0,fingerprints
FP_1549,0.0,fingerprints
FP_1550,0.0,fingerprints
FP_1272,0.0,fingerprints
